"subjectID","yr","lnPubs","gini","rnkCor","p01Pct","mdn01","Subject","newPubs","topcited","totaltop","totalpaper","proptop","proptotal"
23,1995,3.8471406,0.32871291,0.42472455,0.071093418,3,"Biochemistry & Molecular Biology",7033,500,136400,1886005,0.00366568914956012,0.0037290463174806
23,1996,3.8324451,0.33711809,0.49960452,0.073540226,4,"Biochemistry & Molecular Biology",6799,500,143900,1944294,0.00347463516330785,0.00349689913150995
23,1997,3.918607,0.37929937,0.44234523,0.14473526,3.5,"Biochemistry & Molecular Biology",8291,1200,155000,2039087,0.00774193548387097,0.00406603543644778
23,1998,3.8752928,0.32815441,0.54781556,0.053304903,4.5,"Biochemistry & Molecular Biology",7504,400,158400,2119219,0.00252525252525253,0.00354092710569318
23,1999,3.8901415,0.34430218,0.60599673,0.064391501,3,"Biochemistry & Molecular Biology",7765,500,159400,2053244,0.00313676286072773,0.00378182037789956
23,2000,3.9168749,0.36577165,0.57434887,0.10898522,2,"Biochemistry & Molecular Biology",8258,900,173800,2106882,0.00517836593785961,0.00391953607273687
23,2001,3.9069273,0.35587537,0.40674472,0.074340232,3,"Biochemistry & Molecular Biology",8071,600,166100,2112347,0.00361228175797712,0.00382086844633008
23,2002,3.9970367,0.35545987,0.51234156,0.080547728,2,"Biochemistry & Molecular Biology",9932,800,171700,2198067,0.0046592894583576,0.00451851558664954
23,2003,3.9956353,0.37286228,0.68382591,0.090909094,2,"Biochemistry & Molecular Biology",9900,900,179700,2309067,0.00500834724540901,0.0042874459684366
23,2004,4.102365,0.37641865,0.60201395,0.094801709,2.5,"Biochemistry & Molecular Biology",12658,1200,158500,2459699,0.00757097791798107,0.0051461581274782
23,2005,4.1603184,0.39414725,0.66532761,0.08295887,3,"Biochemistry & Molecular Biology",14465,1200,168900,2574055,0.00710479573712256,0.00561953804405889
23,2006,4.1876616,0.40352055,0.65069348,0.038948394,3,"Biochemistry & Molecular Biology",15405,600,164500,2746367,0.00364741641337386,0.00560922848257352
23,2007,4.1658673,0.40030038,0.81978965,0.061429255,2,"Biochemistry & Molecular Biology",14651,900,162400,3108534,0.00554187192118227,0.00471315417492619
23,2008,4.1653037,0.39339086,0.71459448,0.027337343,2.5,"Biochemistry & Molecular Biology",14632,400,160700,3255201,0.00248911014312383,0.00449496052624707
23,2009,4.2345681,0.39588493,0.79354304,0.052441441,2,"Biochemistry & Molecular Biology",17162,900,154400,3315554,0.00582901554404145,0.00517620886283258
23,2010,4.2356043,0.39403954,0.8307305,0.052316457,1,"Biochemistry & Molecular Biology",17203,900,144700,3206666,0.00621976503109883,0.00536476203009606
23,2011,4.2754035,0.39938432,0.64368349,0.042431314,1,"Biochemistry & Molecular Biology",18854,800,101200,3324628,0.00790513833992095,0.00567101041078882
23,2012,4.247261,0.40359491,0.88129514,0.028294947,2,"Biochemistry & Molecular Biology",17671,500,76700,3533185,0.00651890482398957,0.00500143638105562
23,2013,4.2563567,0.38936362,0.88936192,0.0055417013,1,"Biochemistry & Molecular Biology",18045,100,36600,3670029,0.00273224043715847,0.00491685488043827
23,2014,4.2578945,0.38888496,0.9151032,0,NA,"Biochemistry & Molecular Biology",18109,0,4200,3565102,0,0.00507951806147482
24,1960,3.8020892,0.26168007,NA,0.22082019,2,"Biodiversity Conservation",6340,1400,17100,198663,0.0818713450292398,0.0319133406824623
24,1961,3.8706379,0.37043875,0.3622143,0.12122845,5,"Biodiversity Conservation",7424,900,21000,237368,0.0428571428571429,0.031276330423646
24,1962,3.9081094,0.40920398,0.53772444,0.16063264,4,"Biodiversity Conservation",8093,1300,21300,245407,0.0610328638497653,0.0329778694169278
24,1963,3.9534214,0.42194065,0.47251028,0.16698208,5,"Biodiversity Conservation",8983,1500,28300,253719,0.0530035335689046,0.0354053105995215
24,1964,3.9746039,0.42544651,0.56280243,0.15903307,5,"Biodiversity Conservation",9432,1500,28000,290152,0.0535714285714286,0.0325070997270396
24,1965,4.0292621,0.42315108,0.66176367,0.046742078,3,"Biodiversity Conservation",10697,500,33100,378716,0.0151057401812689,0.0282454398546668
24,1966,4.1022277,0.43771625,0.69900542,0.071123756,9,"Biodiversity Conservation",12654,900,34700,436657,0.0259365994236311,0.0289792674799671
24,1967,4.155427,0.43297932,0.74279374,0.097881563,3.5,"Biodiversity Conservation",14303,1400,38500,466986,0.0363636363636364,0.0306283271875388
24,1968,4.1825004,0.44326755,0.6790511,0.059121069,5,"Biodiversity Conservation",15223,900,40600,490283,0.0221674876847291,0.0310494143178532
24,1969,4.2090054,0.44136566,0.66097093,0.12360176,3.5,"Biodiversity Conservation",16181,2000,43100,533116,0.0464037122969838,0.0303517433354092
24,1970,4.2217011,0.43757668,0.74618459,0.078026526,6,"Biodiversity Conservation",16661,1300,44600,548872,0.0291479820627803,0.03035498258246
24,1971,4.2801003,0.45158044,0.83879596,0.099690437,3,"Biodiversity Conservation",19059,1900,44700,571214,0.0425055928411633,0.0333657788499582
24,1972,4.3375592,0.4542025,0.84162033,0.0413698,4,"Biodiversity Conservation",21755,900,51500,601549,0.0174757281553398,0.0361649674423862
24,1973,4.3369398,0.45299402,0.77193207,0.059841651,3,"Biodiversity Conservation",21724,1300,56500,610771,0.0230088495575221,0.0355681589335447
24,1974,4.3364797,0.4513737,0.83926857,0.087553568,3,"Biodiversity Conservation",21701,1900,54300,664041,0.0349907918968692,0.0326802110110671
24,1975,4.3660116,0.45351776,0.87734234,0.064577237,2,"Biodiversity Conservation",23228,1500,62500,766621,0.024,0.0302991960825493
24,1976,4.3862314,0.45362064,0.81639045,0.078076847,2,"Biodiversity Conservation",24335,1900,62100,815494,0.0305958132045089,0.0298408081481899
24,1977,4.3946266,0.45523438,0.84551597,0.10076582,3,"Biodiversity Conservation",24810,2500,74200,913663,0.0336927223719677,0.0271544322140658
24,1978,4.4140534,0.45057011,0.6762808,0.08479476,4,"Biodiversity Conservation",25945,2200,76700,940671,0.0286831812255541,0.0275813754224378
24,1979,4.4341054,0.4585073,0.73145771,0.077288285,3,"Biodiversity Conservation",27171,2100,79400,974083,0.026448362720403,0.0278939269035596
24,1980,4.4438887,0.45552915,0.69347459,0.086362004,3.5,"Biodiversity Conservation",27790,2400,76100,1003770,0.0315374507227332,0.0276856251930223
24,1981,4.477931,0.4593322,0.7677002,0.093159437,4,"Biodiversity Conservation",30056,2800,79100,1041931,0.0353982300884956,0.028846439927404
24,1982,4.4997969,0.46221724,0.61818057,0.075930141,3,"Biodiversity Conservation",31608,2400,85400,1092176,0.0281030444964871,0.0289403905597633
24,1983,4.5028367,0.46226788,0.69818389,0.14137606,3,"Biodiversity Conservation",31830,4500,96500,1176570,0.0466321243523316,0.0270532140034167
24,1984,4.5308399,0.46330956,0.88686013,0.10603829,3,"Biodiversity Conservation",33950,3600,92900,1210262,0.038751345532831,0.0280517772184866
24,1985,4.5281582,0.46524861,0.73874551,0.11262263,3,"Biodiversity Conservation",33741,3800,93600,1221653,0.0405982905982906,0.027619135712023
24,1986,4.5778131,0.47151539,0.84909105,0.089880511,3,"Biodiversity Conservation",37828,3400,92900,1243130,0.0365984930032293,0.0304296413086322
24,1987,4.6074553,0.47610056,0.86676276,0.11604938,3,"Biodiversity Conservation",40500,4700,106300,1270619,0.0442144873000941,0.0318742282304924
24,1988,4.6919827,0.47944617,0.74606675,0.065038003,4,"Biodiversity Conservation",49202,3200,104900,1301507,0.0305052430886559,0.0378038688996678
24,1989,4.6349807,0.47862887,0.78636277,0.092699885,2.5,"Biodiversity Conservation",43150,4000,102900,1362563,0.0388726919339164,0.0316682604767633
24,1990,4.6930408,0.48185444,0.82716966,0.087182194,3,"Biodiversity Conservation",49322,4300,116300,1519456,0.0369733447979364,0.0324603015816187
24,1991,4.7659068,0.4872829,0.85886538,0.089144893,2,"Biodiversity Conservation",58332,5200,117100,1603559,0.0444064901793339,0.0363765848341096
24,1992,4.7600908,0.48633522,0.84388357,0.085134476,2,"Biodiversity Conservation",57556,4900,121400,1596213,0.0403624382207578,0.0360578444104891
24,1993,4.7954073,0.49116677,0.87692618,0.11532547,2,"Biodiversity Conservation",62432,7200,130400,1678105,0.0552147239263804,0.0372038698412793
24,1994,4.8242559,0.4986358,0.90628529,0.091426857,2,"Biodiversity Conservation",66720,6100,129800,1804882,0.0469953775038521,0.0369664055600311
24,1995,4.8342237,0.4952136,0.87685841,0.10985953,2,"Biodiversity Conservation",68269,7500,136400,1886005,0.0549853372434018,0.0361976771005379
24,1996,4.8074403,0.49315101,0.90199095,0.096594274,3,"Biodiversity Conservation",64186,6200,143900,1944294,0.0430854760250174,0.0330124970812027
24,1997,4.8062615,0.49042541,0.92038333,0.11716553,2,"Biodiversity Conservation",64012,7500,155000,2039087,0.0483870967741935,0.0313924810466645
24,1998,4.8310246,0.48791531,0.79906321,0.097391099,3,"Biodiversity Conservation",67768,6600,158400,2119219,0.0416666666666667,0.0319778182434189
24,1999,4.8320808,0.48862812,0.78998441,0.1104029,3,"Biodiversity Conservation",67933,7500,159400,2053244,0.0470514429109159,0.0330856926892274
24,2000,4.8141675,0.48084342,0.82517952,0.11658587,3,"Biodiversity Conservation",65188,7600,173800,2106882,0.0437284234752589,0.0309405082961457
24,2001,4.8267097,0.4755927,0.81346202,0.07898894,3,"Biodiversity Conservation",67098,5300,166100,2112347,0.0319084888621312,0.031764667452838
24,2002,4.8380299,0.46832946,0.87626982,0.094380714,3,"Biodiversity Conservation",68870,6500,171700,2198067,0.0378567268491555,0.031332074954949
24,2003,4.8582001,0.46376956,0.90677047,0.10673098,2,"Biodiversity Conservation",72144,7700,179700,2309067,0.0428491930996105,0.0312437880754435
24,2004,4.8893352,0.46535712,0.85726976,0.099347144,2,"Biodiversity Conservation",77506,7700,158500,2459699,0.0485804416403786,0.0315103596009105
24,2005,4.9024653,0.45558485,0.86673152,0.083870567,2,"Biodiversity Conservation",79885,6700,168900,2574055,0.039668442865601,0.0310346904009433
24,2006,4.9042988,0.45166004,0.84616864,0.083517194,2,"Biodiversity Conservation",80223,6700,164500,2746367,0.0407294832826748,0.029210589844693
24,2007,4.9059415,0.44532719,0.86411875,0.080718271,2,"Biodiversity Conservation",80527,6500,162400,3108534,0.0400246305418719,0.0259051372769286
24,2008,4.9163222,0.44127187,0.94644958,0.075174294,2,"Biodiversity Conservation",82475,6200,160700,3255201,0.0385812072184194,0.0253363770777903
24,2009,4.9185076,0.44052866,0.82781726,0.091686673,2,"Biodiversity Conservation",82891,7600,154400,3315554,0.0492227979274611,0.0250006484587493
24,2010,4.9179254,0.43757111,0.92253029,0.066441171,2,"Biodiversity Conservation",82780,5500,144700,3206666,0.0380096751900484,0.0258149741819073
24,2011,4.9253483,0.43601257,0.81351739,0.046314441,2,"Biodiversity Conservation",84207,3900,101200,3324628,0.0385375494071146,0.0253282472505195
24,2012,4.9386497,0.43626219,0.78199369,0.042613965,1,"Biodiversity Conservation",86826,3700,76700,3533185,0.0482398956975228,0.024574427888718
24,2013,4.934988,0.42980903,0.90004802,0.022068132,1,"Biodiversity Conservation",86097,1900,36600,3670029,0.0519125683060109,0.0234594876498251
24,2014,4.9284062,0.42770812,0.9056083,0,NA,"Biodiversity Conservation",84802,0,4200,3565102,0,0.0237866967060129
26,1965,2.075547,0,NA,0,NA,"Biology",119,0,33100,378716,0,0.00031421962631629
26,1966,2,0.088888891,NA,0,NA,"Biology",100,0,34700,436657,0,0.000229012703334654
26,1967,2.1673174,0,0.11602057,0,NA,"Biology",147,0,38500,466986,0,0.000314784597396924
26,1968,2.2278867,0.036923077,-0.16499464,0,NA,"Biology",169,0,40600,490283,0,0.000344698877994954
26,1969,2.2600713,0.094155841,0.036083095,0,NA,"Biology",182,0,43100,533116,0,0.000341389116064796
26,1970,2.1461279,0.10810811,0.13821325,0,NA,"Biology",140,0,44600,548872,0,0.000255068577008847
26,1971,2.2455127,0.06453488,NA,0,NA,"Biology",176,0,44700,571214,0,0.00030811569744439
26,1972,2.4983106,0.18203552,NA,0,NA,"Biology",315,0,51500,601549,0,0.000523648115116142
26,1973,2.5465426,0.023228804,0.12105106,0,NA,"Biology",352,0,56500,610771,0,0.000576320748693045
26,1974,2.4683473,0.063856959,-0.10482848,0,NA,"Biology",294,0,54300,664041,0,0.000442743746244584
26,1975,2.4533184,0.055910923,NA,0,NA,"Biology",284,0,62500,766621,0,0.000370456848951438
26,1976,2.5145478,0.040117417,-0.063839674,0,NA,"Biology",327,0,62100,815494,0,0.000400983943474753
26,1977,2.651278,0.036038961,0.69252568,0,NA,"Biology",448,0,74200,913663,0,0.000490333963397883
26,1978,2.7058637,0.048510049,-0.048507124,0,NA,"Biology",508,0,76700,940671,0,0.000540040035251432
26,1979,2.7299743,0.11483813,NA,0,NA,"Biology",537,0,79400,974083,0,0.000551287723941389
26,1980,2.8020892,0.17398648,NA,0,NA,"Biology",634,0,76100,1003770,0,0.000631618797134802
26,1981,2.8567288,0.16765305,NA,0,NA,"Biology",719,0,79100,1041931,0,0.000690064889133733
26,1982,2.8475726,0.1560411,NA,0,NA,"Biology",704,0,85400,1092176,0,0.000644584755570531
26,1983,3.0441477,0.15596579,NA,0,NA,"Biology",1107,0,96500,1176570,0,0.00094087049644305
26,1984,3.0457141,0.19676872,0.26855657,0,NA,"Biology",1111,0,92900,1210262,0,0.000917983048298633
26,1985,3.052309,0.1830288,NA,0,NA,"Biology",1128,0,93600,1221653,0,0.000923339115116977
26,1986,2.9580858,0.15883099,0.29204068,0,NA,"Biology",908,0,92900,1243130,0,0.000730414357307763
26,1987,2.9400182,0.11963485,NA,0,NA,"Biology",871,0,106300,1270619,0,0.000685492661450836
26,1988,2.9590414,0.14288636,0.0055756583,0.10989011,8,"Biology",910,100,104900,1301507,0.000953288846520496,0.00069918947804353
26,1989,2.9542425,0.17636745,0.4036949,0,NA,"Biology",900,0,102900,1362563,0,0.000660519917244194
26,1990,2.9965117,0.1273858,0.055651605,0.10080645,8,"Biology",992,100,116300,1519456,0.000859845227858985,0.000652865235979193
26,1991,2.9973865,0.1347502,NA,0.20120725,5,"Biology",994,200,117100,1603559,0.00170794192997438,0.000619871174057207
26,1992,3.0244856,0.18561049,0.34217724,0.094517961,11,"Biology",1058,100,121400,1596213,0.000823723228995058,0.000662818809269189
26,1993,3.062582,0.18841735,0.11968881,0,NA,"Biology",1155,0,130400,1678105,0,0.00068827635934581
26,1994,3.0842187,0.1762322,0.11837918,0.082372323,7,"Biology",1214,100,129800,1804882,0.000770416024653313,0.000672620149128863
26,1995,3.129045,0.23415625,0.078898661,0,NA,"Biology",1346,0,136400,1886005,0,0.000713677853452138
26,1996,3.1889284,0.27137679,0.38784128,0,NA,"Biology",1545,0,143900,1944294,0,0.0007946329104549
26,1997,3.203305,0.26483116,0.35146356,0.062617406,7,"Biology",1597,100,155000,2039087,0.000645161290322581,0.000783193654807274
26,1998,3.200577,0.2659516,0.49867943,0.2520479,4.5,"Biology",1587,400,158400,2119219,0.00252525252525253,0.000748860783146999
26,1999,3.217747,0.28209725,0.43537804,0,NA,"Biology",1651,0,159400,2053244,0,0.000804093424843808
26,2000,3.2964458,0.2887564,0.51213032,0.10106114,8,"Biology",1979,200,173800,2106882,0.00115074798619102,0.000939302723171018
26,2001,3.3800302,0.30400249,0.36132631,0.041684035,3,"Biology",2399,100,166100,2112347,0.000602046959662854,0.00113570355628124
26,2002,3.361728,0.28977481,0.26465982,0.086956523,4.5,"Biology",2300,200,171700,2198067,0.0011648223645894,0.00104637392763733
26,2003,3.4342494,0.30411851,0.43305403,0.11037528,5,"Biology",2718,300,179700,2309067,0.001669449081803,0.0011770988022435
26,2004,3.4420092,0.31852072,0.39316335,0.036140226,5,"Biology",2767,100,158500,2459699,0.000630914826498423,0.0011249343923789
26,2005,3.4734869,0.32149255,0.39630899,0.16806723,4,"Biology",2975,500,168900,2574055,0.0029603315571344,0.00115576395997755
26,2006,3.4949889,0.33909869,0.52471745,0.15994881,6,"Biology",3126,500,164500,2746367,0.00303951367781155,0.00113823097932651
26,2007,3.5203526,0.34018573,0.50824159,0.030175015,2,"Biology",3314,100,162400,3108534,0.00061576354679803,0.0010660973951065
26,2008,3.5567849,0.33285946,0.24487127,0.11098779,5,"Biology",3604,400,160700,3255201,0.00248911014312383,0.00110715129419044
26,2009,3.6029277,0.34439951,0.55041826,0.1247505,3,"Biology",4008,500,154400,3315554,0.00323834196891192,0.00120884775214037
26,2010,3.6301227,0.35759914,0.49449611,0.023435669,2,"Biology",4267,100,144700,3206666,0.000691085003455425,0.00133066555731093
26,2011,3.6816933,0.35346082,0.64122117,0.020811655,1,"Biology",4805,100,101200,3324628,0.000988142292490119,0.00144527447882891
26,2012,3.6808791,0.34237424,0.55550778,0,NA,"Biology",4796,0,76700,3533185,0,0.00135741547640443
26,2013,3.7070589,0.35272324,0.72235215,0,NA,"Biology",5094,0,36600,3670029,0,0.00138799993133569
26,2014,3.7035494,0.34103385,0.65162957,0,NA,"Biology",5053,0,4200,3565102,0,0.0014173507518158
29,1960,3.3626709,0.19314487,NA,0.26030368,5,"Biotechnology & Applied Microbiology",2305,600,17100,198663,0.0350877192982456,0.0116025631345545
29,1961,3.3666098,0.25918791,NA,0.085984521,1.5,"Biotechnology & Applied Microbiology",2326,200,21000,237368,0.00952380952380952,0.00979913046408951
29,1962,3.4494784,0.29375803,0.29385534,0.17761989,2,"Biotechnology & Applied Microbiology",2815,500,21300,245407,0.0234741784037559,0.0114707404434266
29,1963,3.4805818,0.28949532,0.26938018,0.16534391,6,"Biotechnology & Applied Microbiology",3024,500,28300,253719,0.0176678445229682,0.0119186974566351
29,1964,3.5178554,0.28617999,0.25367522,0.030349014,4,"Biotechnology & Applied Microbiology",3295,100,28000,290152,0.00357142857142857,0.0113561167939563
29,1965,3.5166676,0.28471959,0.19324595,0.030432137,31,"Biotechnology & Applied Microbiology",3286,100,33100,378716,0.00302114803625378,0.00867668648802797
29,1966,3.5717089,0.28055617,0.47618714,0.080428958,5,"Biotechnology & Applied Microbiology",3730,300,34700,436657,0.00864553314121038,0.00854217383438259
29,1967,3.634578,0.28542081,0.43871242,0.092785895,3,"Biotechnology & Applied Microbiology",4311,400,38500,466986,0.0103896103896104,0.00923154013182408
29,1968,3.7066324,0.29377201,0.41765127,0.13755158,4,"Biotechnology & Applied Microbiology",5089,700,40600,490283,0.0172413793103448,0.0103797194681439
29,1969,3.7489629,0.2995576,0.35629168,0.14260249,4,"Biotechnology & Applied Microbiology",5610,800,43100,533116,0.0185614849187935,0.0105230381380413
29,1970,3.6969676,0.29431114,0.31095108,0.14064698,3,"Biotechnology & Applied Microbiology",4977,700,44600,548872,0.015695067264574,0.00906768791266452
29,1971,3.8439176,0.32547188,0.25385049,0.071622975,2,"Biotechnology & Applied Microbiology",6981,500,44700,571214,0.0111856823266219,0.0122213391128369
29,1972,3.8723893,0.33911449,0.42914453,0.053662464,14,"Biotechnology & Applied Microbiology",7454,400,51500,601549,0.00776699029126214,0.0123913430161134
29,1973,3.8776593,0.33146214,0.43715936,0.15904573,2.5,"Biotechnology & Applied Microbiology",7545,1200,56500,610771,0.0212389380530973,0.0123532387752529
29,1974,3.8767374,0.32001472,0.52055973,0.053127907,5,"Biotechnology & Applied Microbiology",7529,400,54300,664041,0.00736648250460405,0.0113381553247465
29,1975,3.8889093,0.31861511,0.57601148,0.12914892,3,"Biotechnology & Applied Microbiology",7743,1000,62500,766621,0.016,0.0101001668360246
29,1976,3.9481194,0.32328218,0.46850866,0.078882128,4,"Biotechnology & Applied Microbiology",8874,700,62100,815494,0.0112721417069243,0.0108817477504433
29,1977,3.9240208,0.31607887,0.54540533,0.14294223,4,"Biotechnology & Applied Microbiology",8395,1200,74200,913663,0.0161725067385445,0.00918828933644024
29,1978,3.9842122,0.31573099,0.56205606,0.19703412,3,"Biotechnology & Applied Microbiology",9643,1900,76700,940671,0.0247718383311604,0.0102511930313574
29,1979,3.9605184,0.3145861,0.38039029,0.10951703,3,"Biotechnology & Applied Microbiology",9131,1000,79400,974083,0.0125944584382872,0.00937394452012816
29,1980,3.9633627,0.31805733,0.30657396,0.097921878,2,"Biotechnology & Applied Microbiology",9191,900,76100,1003770,0.011826544021025,0.00915648007013559
29,1981,4.0099182,0.31664786,0.52658015,0.058645293,2.5,"Biotechnology & Applied Microbiology",10231,600,79100,1041931,0.00758533501896334,0.00981926826248571
29,1982,4.0073638,0.3167578,0.21387596,0.05899125,2.5,"Biotechnology & Applied Microbiology",10171,600,85400,1092176,0.00702576112412178,0.0093126016319714
29,1983,3.9996524,0.31018594,0.41288313,0.11008807,4,"Biotechnology & Applied Microbiology",9992,1100,96500,1176570,0.0113989637305699,0.00849248238523845
29,1984,3.9796395,0.31821153,0.52096385,0.19911969,2,"Biotechnology & Applied Microbiology",9542,1900,92900,1210262,0.0204520990312164,0.00788424324650365
29,1985,4.0035896,0.30736318,0.33496973,0.089259148,3,"Biotechnology & Applied Microbiology",10083,900,93600,1221653,0.00961538461538462,0.00825357118592595
29,1986,4.0212307,0.31177992,0.43689501,0.095229022,3,"Biotechnology & Applied Microbiology",10501,1000,92900,1243130,0.0107642626480086,0.00844722595384232
29,1987,4.0128794,0.29546937,0.61167115,0.06795457,3,"Biotechnology & Applied Microbiology",10301,700,106300,1270619,0.00658513640639699,0.00810707222227906
29,1988,4.059639,0.28803569,0.35278356,0.078451879,3,"Biotechnology & Applied Microbiology",11472,900,104900,1301507,0.00857959961868446,0.00881439746386305
29,1989,3.9680624,0.28162971,0.20911305,0.086104833,3,"Biotechnology & Applied Microbiology",9291,800,102900,1362563,0.00777453838678328,0.00681876727901756
29,1990,4.0684457,0.28871849,0.66833085,0.07687708,3,"Biotechnology & Applied Microbiology",11707,900,116300,1519456,0.00773860705073087,0.00770473116694396
29,1991,3.9834909,0.28210253,0.47773641,0.10387452,4,"Biotechnology & Applied Microbiology",9627,1000,117100,1603559,0.0085397096498719,0.00600352091815767
29,1992,4.0114861,0.28033713,0.46784571,0.097389951,2,"Biotechnology & Applied Microbiology",10268,1000,121400,1596213,0.00823723228995058,0.00643272545706619
29,1993,4.1050673,0.2826409,0.38524905,0.062809139,5.5,"Biotechnology & Applied Microbiology",12737,800,130400,1678105,0.00613496932515337,0.00759010908137453
29,1994,4.1225109,0.288782,0.58879536,0.05279433,2,"Biotechnology & Applied Microbiology",13259,700,129800,1804882,0.00539291217257319,0.00734618662051037
29,1995,4.0659904,0.28833857,0.53635854,0.051541965,4,"Biotechnology & Applied Microbiology",11641,600,136400,1886005,0.00439882697947214,0.00617230601191407
29,1996,4.1818438,0.29060549,0.49620968,0.065789476,5.5,"Biotechnology & Applied Microbiology",15200,1000,143900,1944294,0.0069492703266157,0.00781774772745274
29,1997,4.1752219,0.29575923,0.55701315,0.086840346,3,"Biotechnology & Applied Microbiology",14970,1300,155000,2039087,0.00838709677419355,0.00734152098463675
29,1998,4.1967287,0.3031781,0.40858263,0.019071838,3,"Biotechnology & Applied Microbiology",15730,300,158400,2119219,0.00189393939393939,0.00742254575860258
29,1999,4.2048793,0.31051806,0.5680275,0.099825308,3,"Biotechnology & Applied Microbiology",16028,1600,159400,2053244,0.0100376411543287,0.0078061837755279
29,2000,4.1752796,0.29573289,0.4642376,0.060112208,3,"Biotechnology & Applied Microbiology",14972,900,173800,2106882,0.00517836593785961,0.00710623566008917
29,2001,4.1603184,0.29797086,0.50244415,0.048392672,3,"Biotechnology & Applied Microbiology",14465,700,166100,2112347,0.00421432871763998,0.00684783323951983
29,2002,4.1950965,0.29871851,0.67895633,0.038287282,2.5,"Biotechnology & Applied Microbiology",15671,600,171700,2198067,0.0034944670937682,0.00712944600869764
29,2003,4.2130127,0.30273676,0.63314021,0.061233237,2.5,"Biotechnology & Applied Microbiology",16331,1000,179700,2309067,0.00556483027267668,0.007072553546519
29,2004,4.2475557,0.31350255,0.70691299,0.045241192,3,"Biotechnology & Applied Microbiology",17683,800,158500,2459699,0.00504731861198738,0.00718909102292598
29,2005,4.3005738,0.31063041,0.63579649,0.020021021,6.5,"Biotechnology & Applied Microbiology",19979,400,168900,2574055,0.00236826524570752,0.00776168341391307
29,2006,4.1710238,0.32107744,0.58250272,0.040469445,4,"Biotechnology & Applied Microbiology",14826,600,164500,2746367,0.00364741641337386,0.00539840451039501
29,2007,4.2811241,0.32301402,0.72177875,0.015703518,6,"Biotechnology & Applied Microbiology",19104,300,162400,3108534,0.00184729064039409,0.00614566223177871
29,2008,4.2098365,0.33398139,0.77686918,0.030841352,5,"Biotechnology & Applied Microbiology",16212,500,160700,3255201,0.00311138767890479,0.00498033761970459
29,2009,4.1754827,0.31896433,0.77552128,0.02002804,2,"Biotechnology & Applied Microbiology",14979,300,154400,3315554,0.00194300518134715,0.00451779702577608
29,2010,4.2859845,0.32698235,0.7926901,0.077643767,1,"Biotechnology & Applied Microbiology",19319,1500,144700,3206666,0.0103662750518314,0.00602463742715955
29,2011,4.2838664,0.32616091,NA,0.031209363,1,"Biotechnology & Applied Microbiology",19225,600,101200,3324628,0.00592885375494071,0.00578260184297311
29,2012,4.2672892,0.31114686,0.86756748,0.01080789,1,"Biotechnology & Applied Microbiology",18505,200,76700,3533185,0.00260756192959583,0.00523748402645205
29,2013,4.307025,0.31475511,0.85192758,0.0049314527,1,"Biotechnology & Applied Microbiology",20278,100,36600,3670029,0.00273224043715847,0.00552529693907051
29,2014,4.3196888,0.31810743,0.88836777,0,NA,"Biotechnology & Applied Microbiology",20878,0,4200,3565102,0,0.00585621393160701
30,1960,2.3729119,0.16999261,NA,0,NA,"Business",236,0,17100,198663,0,0.00118794138817998
30,1961,2.8965263,0.24451788,NA,0.12690355,8,"Business",788,100,21000,237368,0.00476190476190476,0.0033197398132857
30,1962,2.6946051,0.18537243,NA,0.4040404,31,"Business",495,200,21300,245407,0.00938967136150235,0.0020170573781514
30,1963,2.7411516,0.18356885,NA,0,NA,"Business",551,0,28300,253719,0,0.00217169388181413
30,1964,2.8000293,0.17264815,-0.07359647,0.31695721,15,"Business",631,200,28000,290152,0.00714285714285714,0.0021747222145634
30,1965,2.8808136,0.2295583,NA,0.13157895,10,"Business",760,100,33100,378716,0.00302114803625378,0.00200678080672588
30,1966,2.930949,0.18055093,0.077610441,0.35169989,10,"Business",853,300,34700,436657,0.00864553314121038,0.0019534783594446
30,1967,3.0526938,0.19638325,-0.077379905,0.26572189,2,"Business",1129,300,38500,466986,0.00779220779220779,0.00241763136368114
30,1968,3.2250507,0.22453332,0.23154059,0.47647411,2,"Business",1679,800,40600,490283,0.0197044334975369,0.0034245527583049
30,1969,3.1989319,0.2205891,NA,0.18975332,4,"Business",1581,300,43100,533116,0.00696055684454756,0.00296558347526617
30,1970,3.1844075,0.18780597,-0.10909642,0.065402225,5,"Business",1529,100,44600,548872,0.00224215246636771,0.00278571324461805
30,1971,3.303628,0.23820291,0.1095125,0.19880715,3,"Business",2012,400,44700,571214,0.00894854586129754,0.00352232263214837
30,1972,3.2757719,0.22689871,-0.091520675,0.15898252,3,"Business",1887,300,51500,601549,0.0058252427184466,0.00313690156579098
30,1973,3.3209767,0.22653078,0.065458372,0.23877746,2,"Business",2094,500,56500,610771,0.00884955752212389,0.00342845354478192
30,1974,3.2688119,0.21404494,0.37441695,0.16155089,3,"Business",1857,300,54300,664041,0.00552486187845304,0.00279651407066732
30,1975,3.3130231,0.21504524,0.11154561,0.19455253,2,"Business",2056,400,62500,766621,0.0064,0.00268189887832449
30,1976,3.358696,0.21371247,0.098853737,0.17513135,2.5,"Business",2284,400,62100,815494,0.00644122383252818,0.00280075635136494
30,1977,3.3988078,0.24569391,NA,0.31936127,3.5,"Business",2505,800,74200,913663,0.0107816711590297,0.0027417111123029
30,1978,3.3820171,0.24779318,0.28413314,0.082987554,9,"Business",2410,200,76700,940671,0.00260756192959583,0.0025620009546377
